"years","patent_number","uspc_subclass_id","assignee_organization","assignee_type","assignee_country","assignee_state","assignee_key_id","num_inventors","specialization"
1976,"3973541","123/374","Komatsu Ltd.",3,"JP","",434264,4,"180/6.7"
1976,"3973542","123/339.29","C.A.V. Limited",3,"GB","",378874,1,"123/502"
1976,"3973543","123/547","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3973544","123/598","Hitachi, Ltd.",3,"JP","",436191,1,"123/640"
1976,"3973545","123/598","GTE Laboratories Incorporated",2,"US","MA",194653,2,"123/598"
1976,"3973547","123/193.3","Daimler-Benz Aktiengesellschaft",3,"DE","",329040,1,"180/90"
1976,"3973550","123/198.DB","Frank W. Murphy Manufacturer, Inc.",2,"US","OK",37600,2,"123/198.DB"
1976,"3973728","123/552","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3974412","123/169.EL","Massachusetts Institute of Technology",2,"US","MA",364450,1,"123/169.EL"
1976,"3974703","123/179.25","Facet Enterprises, Inc. Motor Components Division",2,"US","NY",200588,1,"123/179.25"
1976,"3974804","123/58.7","Motosacoche S.A.",3,"CH","",10050,1,"123/58.7"
1976,"3974805","123/335","Kokusan Denki Co., Ltd.",3,"JP","",140782,2,"123/601"
1976,"3974807","123/568.29","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3974808","123/552","Ford Motor Company",2,"US","MI",172641,1,"180/89.15"
1976,"3974809","123/452","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3974810","123/339.29","Diesel Kiki Co., Ltd.",3,"JP","",148189,1,"123/503"
1976,"3974811","123/453","Robert Bosch GmbH",3,"DE","",423181,3,"180/6.48"
1976,"3974812","123/373","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3974813","123/686","Robert Bosch GmbH",3,"DE","",423181,3,"180/6.48"
1976,"3974814","123/373","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3974815","123/599","Kokusan Denki Co., Ltd.",3,"JP","",140782,1,"123/601"
1976,"3974816","123/599","Colt Industries Operating Corp.",2,"US","NY",381578,3,"180/282"
1976,"3974817","123/149D","Colt Industries Operating Corp.",2,"US","NY",381578,2,"180/282"
1976,"3974818","123/268","Nippon Soken, Inc.",3,"JP","",384280,4,"180/274"
1976,"3975468","123/184.39","Walbro Corporation",2,"US","MI",358983,1,"123/184.39"
1976,"3975951","123/494","Nippon Soken, Inc.",3,"JP","",384280,4,"180/274"
1976,"3976034","123/1A","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,4,"180/54.1"
1976,"3976035","123/205","Texaco Inc.",2,"US","NY",171996,1,"123/609"
1976,"3976036","123/209","Toyo Kogyo Co., Ltd.",3,"JP","",364454,2,"123/585"
1976,"3976039","123/274","Regie Nationale des Usines Renault",3,"FR","",142485,1,"180/197"
1976,"3976040","123/73.AD","Goggi Corporation",2,"US","",385244,1,"123/73.AD"
1976,"3976041","123/563","Klockner-Humboldt-Deutz Aktiengesellschaft",3,"DE","",337800,2,"123/563"
1976,"3976042","123/179.17","Societe Anonyme de Vehicules Industriels et d'Equipements Mecaniques Saviem",3,"FR","",163970,1,"123/179.17"
1976,"3976043","123/609","Texaco Inc.",2,"US","NY",171996,2,"123/609"
1976,"3976044","123/617","Gulf & Western Industries, Inc.",2,"US","NY",380950,2,"123/617"
1976,"3976121","123/41.15","Marston Radiators Limited",3,"GB","",436536,1,"123/41.15"
1976,"3976448","123/572","Lin Eng Corporation",2,"US","NY",119977,2,"123/572"
1976,"3976726","123/536","Electro Fuel, Inc.",2,"US","CO",125727,1,"123/536"
1976,"3977188","123/432","Automobiles Peugeot",3,"FR","",6577,1,"180/291"
1976,"3977195","123/556","Societe d'Etudes de Machines Thermiques",3,"FR","",186456,1,"123/90.61"
1976,"3977303","123/54.2","Exxon Research & Engineering Co.",2,"US","NJ",219948,1,"123/54.2"
1976,"3977343","123/373","Sigma Diesel",3,"FR","",263758,2,"123/467"
1976,"3977366","123/3","Nippon Soken, Inc.",3,"JP","",384280,2,"180/274"
1976,"3977367","123/206","Curtiss-Wright Corporation",2,"US","NJ",123286,1,"123/242"
1976,"3977368","123/203","Nippon Soken, Inc.",3,"JP","",384280,3,"180/274"
1976,"3977369","123/242","Gippsland Institute of Advance Education",3,"AU","",423797,3,"123/242"
1976,"3977370","123/90.5","Sealed Power Corporation",2,"US","MI",336418,1,"123/90.5"
1976,"3977371","123/396","General Motors Corporation",2,"US","MI",38960,4,"180/90"
1976,"3977373","123/406.69","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3977376","123/550","Cummins Engine Company, Inc.",2,"US","IN",86756,3,"123/550"
1976,"3977377","123/550","Cummins Engine Company, Inc.",2,"US","IN",86756,1,"123/550"
1976,"3977378","123/553","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3977380","123/179.18","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,3,"180/423"
1976,"3977381","123/568.2","Nissan Motor Co., Ltd.",3,"JP","",43058,5,"180/90"
1976,"3977382","123/445","BorgWarner Inc.",2,"US","IL",164375,2,"180/249"
1976,"3977383","123/590","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1976,"3977384","123/198.DB","Motoren- und Turbinen-union Friedrichshafen GmbH",3,"JP","",243847,1,"123/90.4"
1976,"3977385","123/195R","National Research Development Corporation",3,"GB","",349614,1,"123/195R"
1976,"3978671","123/41.86","The Cessna Aircraft Company",2,"US","KS",267646,1,"180/242"
1976,"3978672","123/90.17","Propulsion Machinery Corporation",2,"US","NY",106582,1,"123/90.17"
1976,"3978823","123/1A","Maschinenfabrik Augsburg-Nurnberg Aktiengesellschaft",3,"JP","",119492,1,"123/90.6"
1976,"3978824","123/210","Daimler-Benz Aktiengesellschaft",3,"JP","",329040,3,"180/90"
1976,"3978826","123/242","Curtiss-Wright Corporation",2,"US","NJ",123286,2,"123/242"
1976,"3978828","123/54.7","Caterpillar Tractor Co.",2,"US","IL",298496,1,"180/90"
1976,"3978829","123/90.15","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1976,"3978830","123/90.67","TRW Inc.",2,"US","OH",138521,1,"180/441"
1976,"3978831","123/406.55","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3978833","123/406.55","Chrysler Corporation",2,"US","MI",161403,2,"123/618"
1976,"3978834","123/568.27","Regie Nationale des Usines Renault",3,"FR","",142485,5,"180/197"
1976,"3978836","123/550","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3978837","123/357","U.S. Philips Corporation",2,"US","NY",150117,1,"123/568.11"
1976,"3978839","123/179.11","Outboard Marine Corporation",2,"US","IL",194737,2,"180/9.62"
1976,"3978840","123/193.3","Klockner-Humboldt-Deutz Aktiengesellschaft",3,"DE","",337800,1,"123/563"
1976,"3979574","123/142.5E","Canadian General Electric Company Limited",3,"CA","",136246,1,"123/142.5E"
1976,"3980052","123/3","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3980053","123/3","Beeston Company Limited",3,"HK","",37801,1,"123/3"
1976,"3980054","123/207","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3980057","123/259","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3980058","123/275","Nissan Motor Co., Ltd.",3,"JP","",43058,3,"180/90"
1976,"3980059","123/262","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,3,"180/54.1"
1976,"3980060","123/261","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,4,"180/54.1"
1976,"3980062","123/454","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3980063","123/568.27","Automobiles Peugeot",3,"FR","",6577,1,"180/291"
1976,"3980064","123/457","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1976,"3980066","123/373","C.A.V. Limited",3,"GB","",378874,1,"123/502"
1976,"3980068","123/198.DC","Jacobsen Manufacturing Company",2,"US","WI",423517,2,"123/198.DC"
1976,"3980132","123/41.49","Caterpillar Tractor Co.",2,"US","IL",298496,4,"180/90"
1976,"3980922","123/599","Kokusan Denki Co., Ltd.",3,"JP","",140782,3,"123/601"
1976,"3981276","123/242","Ford Motor Company",2,"US","MI",172641,1,"180/89.15"
1976,"3981278","123/41R","MITSUBISHI HEAVY INDUSTRIES, LTD.",3,"JP","",122736,1,"123/41R"
1976,"3981279","123/41.14","General Motors Corporation",2,"US","MI",38960,4,"180/90"
1976,"3981281","123/90.6","Maschinenfabrik Augsburg-Nurnberg Aktiengesellschaft",3,"DE","",119492,3,"123/90.6"
1976,"3981282","123/406.63","Lumenition Limited",3,"GB","",102285,1,"123/487"
1976,"3981283","123/568.27","Ford Motor Company",2,"US","MI",172641,1,"180/89.15"
1976,"3981284","123/438","Volkswagen AG",3,"DE","",414202,1,"180/90"
1976,"3981285","123/559.1","Robert Bosch GmbH",3,"DE","",423181,3,"180/6.48"
1976,"3981287","123/339.29","C.A.V. Limited",3,"GB","",378874,3,"123/502"
1976,"3981288","123/482","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3981289","123/182.1","Briggs & Stratton Corporation",2,"US","WI",91136,1,"180/68.1"
1976,"3981610","123/41.12","SKF Industrial Trading and Development Company, B.V.",3,"NL","",208493,3,"180/344"
1976,"3982393","123/59.5","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1976,"3982395","123/568.12","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3982502","123/211","Wankel GmbH",3,"DE","",221515,1,"123/242"
1976,"3982503","123/491","The Bendix Corporation",2,"US","MI",47634,1,"180/271"
1976,"3982504","123/260","Nippon Soken, Inc.",3,"JP","",384280,4,"180/274"
1976,"3982505","123/490","Regie Nationale des Usines Renault",3,"FR","",142485,1,"180/197"
1976,"3982507","123/322","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,3,"180/423"
1976,"3982508","123/378","Akermans Verkstad AB",3,"SE","",322238,2,"123/378"
1976,"3982509","123/377","General Motors Corporation",2,"US","MI",38960,4,"180/90"
1976,"3982510","123/396","General Motors Corporation",2,"US","MI",38960,2,"180/90"
1976,"3982511","123/396","General Motors Corporation",2,"US","MI",38960,4,"180/90"
1976,"3982512","123/406.19","Alfa Romeo S.p.A.",3,"IT","",172867,3,"123/406.19"
1976,"3982513","123/274","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1976,"3982514","123/568.11","General Motors Corporation",2,"US","MI",38960,2,"180/90"
1976,"3982515","123/676","EATON CORPORATION",2,"US","OH",452507,1,"180/65.8"
1976,"3982516","123/527","Dual Fuel Systems, Inc.",2,"US","CA",65836,1,"123/527"
1976,"3982517","123/552","General Motors Corporation",2,"US","MI",38960,2,"180/90"
1976,"3982518","123/598","Fournitures Internationales de Materieles Electroniques",3,"FR","",161722,1,"123/598"
1976,"3982519","123/179.16","Ford Motor Company",2,"US","MI",172641,1,"180/89.15"
1976,"3982553","123/406.73","General Motors Corporation",2,"US","MI",38960,2,"180/90"
1976,"3982555","123/406.69","BorgWarner Inc.",2,"US","IL",164375,2,"180/249"
1976,"3982878","123/1A","Nissan Motor Co., Ltd.",3,"JP","",43058,5,"180/90"
1976,"3982910","123/3","The United States of America as represented by the Administrator of the National Aeronautics and Space Administration",6,"US","DC",425122,2,"123/3"
1976,"3983342","123/146.5A","Lawrence Peska Associates, Inc.",12,"US","NY",333476,1,"180/65.31"
1976,"3983461","123/598","General Marine, Inc.",2,"US","MI",200259,1,"123/598"
1976,"3983533","123/198R","Ford Motor Company",2,"US","MI",172641,4,"180/89.15"
1976,"3983693","123/179.27","Klockner-Humboldt-Deutz Aktiengesellschaft",3,"DE","",337800,1,"123/563"
1976,"3983696","123/193.5","Audi Nsu Auto Union Aktiengesellschaft",3,"DE","",301611,1,"123/552"
1976,"3983698","123/203","General Motors Corporation",2,"US","MI",38960,2,"180/90"
1976,"3983847","123/255","General Motors Corporation",2,"US","MI",38960,4,"180/90"
1976,"3983848","123/454","Robert Bosch GmbH",3,"DE","",423181,3,"180/6.48"
1976,"3983849","123/275","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3983850","123/472","Robert Bosch GmbH",3,"DE","",423181,2,"180/6.48"
1976,"3983851","123/492","Hitachi, Ltd.",3,"JP","",436191,1,"123/640"
1976,"3983852","123/41.69","Automobiles Peugeot",3,"FR","",6577,1,"180/291"
1976,"3983853","123/184.53","Volkswagen AG",3,"DE","",414202,4,"180/90"
1976,"3983855","123/447","C.A.V. Limited",3,"GB","",378874,1,"123/502"
1976,"3983856","123/453","Robert Bosch GmbH",3,"DE","",423181,2,"180/6.48"
1976,"3983857","123/179.11","Walbro Corporation",2,"US","MI",358983,1,"123/184.39"
1976,"3983882","123/1A","Billings Energy Corporation",2,"US","UT",71927,1,"123/1A"
1976,"3983890","123/198.DB","Robertshaw Controls Company",2,"US","VA",405316,2,"180/282"
1976,"3984976","123/693","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1976,"3985107","123/1A","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1976,"3985109","123/320","Kokusan Denki Co., Ltd.",3,"JP","",140782,2,"123/601"
1976,"3985111","123/254","EATON CORPORATION",2,"US","OH",452507,1,"180/65.8"
1976,"3985113","123/179.9","Outboard Marine Corporation",2,"US","IL",194737,2,"180/9.62"
1976,"3985114","123/197.1","Alto Automotive, Inc.",2,"US","IL",220808,1,"123/197.1"
1976,"3985475","123/53.1","Tecumseh Products Company",2,"US","MI",52809,1,"123/53.1"
1976,"3986006","123/486","Nippon Soken, Inc.",3,"JP","",384280,2,"180/274"
1976,"3986485","123/90.42","Lawrence Peska Associates, Inc.",12,"US","NY",333476,1,"180/65.31"
1976,"3986487","123/501","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1976,"3986798","123/41.68","Atlas Copco Aktiebolag",3,"SE","",29180,2,"180/9.44"
1976,"3987143","123/193.5","Chrysler Corporation",2,"US","MI",161403,1,"123/618"
1976,"3987759","123/206","Curtiss-Wright Corporation",2,"US","NJ",123286,4,"123/242"
1976,"3987760","123/219","Toyo Kogyo Co., Ltd.",3,"JP","",364454,1,"123/585"
1976,"3987762","123/224","Kabushiki Kaisha Hanshin Gijutsu Kenkyusho",3,"JP","",339987,1,"123/224"
1976,"3987763","123/203","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3987764","123/483","International Harvester Company",2,"US","IL",317833,1,"180/69.21"
1976,"3987765","123/260","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,4,"180/423"
1976,"3987766","123/41.66","Deere & Company",2,"US","IL",37560,1,"180/89.12"
1976,"3987767","123/51R","Quadratics Inc.",2,"US","RI",311246,1,"123/51R"
1976,"3987769","123/286","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3987770","123/406.7","Aisin Seiki Kabushiki Kaisha",3,"JP","",71419,1,"180/169"
1976,"3987771","123/445","BorgWarner Inc.",2,"US","IL",164375,1,"180/249"
1976,"3987772","123/549","Texas Instruments Incorporated",2,"US","TX",400769,1,"123/549"
1976,"3987773","123/553","Shell Oil Company",2,"US","TX",46811,4,"123/553"
1976,"3987775","123/179.11","Walbro Corporation",2,"US","MI",358983,1,"123/184.39"
1976,"3987776","123/657","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3989013","123/295","Texaco Inc.",2,"US","NY",171996,1,"123/609"
1976,"3989014","123/275","Volkswagen AG",3,"JP","",414202,3,"180/90"
1976,"3989015","123/286","Regie Nationale des Usines Renault",3,"FR","",142485,1,"180/197"
1976,"3989016","123/90.16","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3989018","123/568.19","Volkswagen AG",3,"DE","",414202,1,"180/90"
1976,"3989020","123/552","Volkswagen AG",3,"JP","",414202,1,"180/90"
1976,"3989021","123/503","Diesel Kiki Co., Ltd.",3,"JP","",148189,2,"123/503"
1976,"3989023","123/146.5A","Eltra Corporation",2,"US","OH",398228,2,"123/406.66"
1976,"3989024","123/609","Motorola, Inc.",2,"US","IL",272459,2,"123/614"
1976,"3989103","123/41.54","White Motor Corporation",2,"US","OH",443084,2,"123/41.54"
1976,"3989186","123/556","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3989424","123/41.41","Caterpillar Tractor Co.",2,"US","IL",298496,3,"180/90"
1976,"3990228","123/19","Bailey and Kimmel, Inc.",2,"US","FL",376884,2,"123/19"
1976,"3990234","123/547","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,1,"180/423"
1976,"3990325","123/192.2","Volkswagen AG",3,"DE","",414202,1,"180/90"
1976,"3990408","123/25C","Lawrence Peska Associates, Inc.",12,"US","NY",333476,1,"180/65.31"
1976,"3990411","123/683","The Bendix Corporation",2,"US","MI",47634,3,"180/271"
1976,"3990412","123/478","Robert Bosch GmbH",3,"DE","",423181,2,"180/6.48"
1976,"3990414","123/184.57","Automobiles Peugeot",3,"FR","",6577,1,"180/291"
1976,"3990415","123/184.57","Automobiles Peugeot",3,"US","CO",6577,1,"180/291"
1976,"3990416","123/406.67","Robert Bosch GmbH",3,"DE","",423181,8,"180/6.48"
1976,"3990417","123/406.66","Eltra Corporation",2,"US","OH",398228,1,"123/406.66"
1976,"3990418","123/568.31","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,4,"180/54.1"
1976,"3990419","123/572","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/54.1"
1976,"3990422","123/450","The Bendix Corporation",2,"US","MI",47634,2,"180/271"
1976,"3990504","123/41.8","International Harvester Company",2,"US","IL",317833,1,"180/69.21"
1976,"3991566","123/547","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,3,"180/54.1"
1976,"3991722","123/220","Kawasaki Jukogyo Kabushiki Kaisha",3,"JP","",140438,2,"123/220"
1976,"3991723","123/206","Curtiss-Wright Corporation",2,"US","NJ",123286,1,"123/242"
1976,"3991724","123/25R","Universal Oil Products Company",2,"US","IL",390967,1,"123/25R"
1976,"3991725","123/258","Nissan Motor Co., Ltd.",3,"JP","",43058,4,"180/90"
1976,"3991726","123/491","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/54.1"
1976,"3991727","123/478","Nippon Soken, Inc.",3,"JP","",384280,2,"180/274"
1976,"3991729","123/432","H.G.N. Motoren GmbH & Co.",3,"DE","",332232,1,"123/432"
1976,"3991730","123/618","Chrysler Corporation",2,"US","MI",161403,1,"123/618"
1976,"3991732","123/374","Allis-Chalmers Corporation",2,"US","WI",404381,1,"180/89.1"
1976,"3991733","123/618","The Lucas Electrical Company Limited",3,"GB","",446766,1,"180/206.1"
1976,"3991735","123/195C","International Harvester Company",2,"US","IL",317833,1,"180/69.21"
1976,"3991736","123/197.1","The Raymond Lee Organization, Inc.",12,"US","NY",33742,1,"180/9.25"
1976,"3992165","123/3","International Materials Corporation",2,"US","MA",269760,1,"123/3"
1976,"3993029","123/203","Wankel GmbH",3,"DE","",221515,2,"123/242"
1976,"3993030","123/470","Ateliers de la Motobecane",3,"FR","",423374,1,"123/470"
1976,"3993031","123/335","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3993032","123/452","Robert Bosch GmbH",3,"DE","",423181,3,"180/6.48"
1976,"3993034","123/685","Robert Bosch GmbH",3,"DE","",423181,3,"180/6.48"
1976,"3993037","123/263","Nissan Motor Co., Ltd.",3,"JP","",43058,3,"180/90"
1976,"3993038","123/198.DB","General Motors Corporation",2,"US","MI",38960,4,"180/90"
1976,"3993415","123/41.49","Suddeutsche Kuhlerfabrik Julius Fr. Behr GmbH & Co. KG",3,"DE","",180981,1,"123/41.49"
1976,"3994067","123/41.65","McCulloch Corporation",2,"US","CA",114986,2,"123/601"
1976,"3994129","123/184.33","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,2,"180/423"
1976,"3994266","123/205","Curtiss-Wright Corporation",2,"US","NJ",123286,1,"123/242"
1976,"3994267","123/275","Robert Bosch GmbH",3,"DE","",423181,4,"180/6.48"
1976,"3994268","123/274","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,2,"180/423"
1976,"3994269","123/406.7","Mitsubishi Jidosha Kogyo Kabushiki Kaisha",3,"JP","",77792,3,"180/274"
1976,"3994270","123/255","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,2,"180/423"
1976,"3994271","123/270","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,3,"180/423"
1976,"3994272","123/497","Holec N.V.",3,"NL","",176417,1,"123/497"
1976,"3994273","123/454","Robert Bosch GmbH",3,"DE","",423181,1,"180/6.48"
1976,"3994337","123/41.49","U.S. Philips Corporation",2,"US","NY",150117,2,"123/568.11"
1976,"3995599","123/203","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3995602","123/242","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3995604","123/277","Volkswagen AG",3,"DE","",414202,1,"180/90"
1976,"3995605","123/286","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3995607","123/406.7","The Bendix Corporation",2,"US","IN",47634,2,"180/271"
1976,"3995608","123/406.66","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1976,"3995609","123/188.8","General Motors Corporation",2,"US","MI",38960,1,"180/90"
1976,"3995610","123/192.2","Mitsubishi Jidosha Kogyo Kabushiki Kaisha",3,"JP","",77792,4,"180/274"
1976,"3996898","123/217","General Motors Corporation",2,"US","MI",38960,2,"180/90"
1976,"3996899","123/204","Gateway of Discovery, Inc.",2,"US","ID",297205,3,"123/204"
